,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
7155,free palestine,UgxzMQPRsNTAf-Pq2Z94AaABAg,http://www.youtube.com/channel/UC5TX2XgrMtGaM2a43Kt6Vmg,@medranochav,0,0,2023-12-26 13:55:17+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7156,"As I enter 2024, I watch all my interest except the news.",UgxIxgDQf_jAQguOzGx4AaABAg,http://www.youtube.com/channel/UCq_mBEsVMih_DjrIspmfKqw,@iambrian769,0,0,2023-12-26 13:55:12+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7157,Happy Holidays! 🎅,Ugxb4FHVYMtZvoHYK5V4AaABAg,http://www.youtube.com/channel/UCN9JUTn6AAFjPh8w6PtOi2A,@BestieKing,0,1,2023-12-26 13:55:04+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7158,And the war in Syria still counties...,UgzNrmt0SKK4ODtWpHR4AaABAg,http://www.youtube.com/channel/UCDz3sWUqynM9JtkRFiassmg,@abdosteif7367,0,0,2023-12-26 13:55:03+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7159,"oh nice, the year the Western media unmasked itself. Job well done!",UgyVGhdwDL1lgx8jDJx4AaABAg,http://www.youtube.com/channel/UC9Y23Tbu1TqQuWeiCdP4YDw,@yousifalturaihy9758,0,0,2023-12-26 13:55:02+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7160,Seems like a terrible year..lots of wars and deaths,UgxPd2A-utszom71Uc94AaABAg,http://www.youtube.com/channel/UCcXHHwtNH7ZyIoBbYAWYZeQ,@quanta8382,0,0,2023-12-26 13:54:55+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7161,What a year. Good luck all❤,UgxtZDCUun-Xn8MO39F4AaABAg,http://www.youtube.com/channel/UCWTKw2-tt8CHofmib5mVfSA,@ninafuentes04,0,0,2023-12-26 13:54:48+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7162,"2023 was a good year, I hope 2024 will be more crazier.",Ugy0nb2xX4pkUDPkS_x4AaABAg,http://www.youtube.com/channel/UCMk0gInl3hiq7ztfY6pVg4A,@utdshack48295,0,0,2023-12-26 13:54:46+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7163,"2023, the first NORMAL year since 2019",UgxuyHHHtMTIfmjSjRl4AaABAg,http://www.youtube.com/channel/UC9SpZXHecMD4C8dSj7gpB2g,@brickpicturesofficial,0,0,2023-12-26 13:54:43+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7164,Chrysler Building on the thumbnail 💪💪💪💪💪💪🏙🏙🏙🏙🏙🏙💪💪💪💪,Ugz_GvMFFwlca9CERxN4AaABAg,http://www.youtube.com/channel/UCJeiXDCjYoajLAOdsvTowWg,@kingd2137,0,0,2023-12-26 13:54:22+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7165,"Say what you want about Vox, I've always found their yearly summaries pieces of art. The way they tell a story through other people's worlds, amazing!",Ugw_4SqEAP50Y5W7IuJ4AaABAg,http://www.youtube.com/channel/UCGrfh_mwHdpjALgMJu_y3sg,@stoopidapples1596,0,54,2023-12-26 13:54:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7166,Free Palestine 🇵🇸,UgzPaIY2HpISqiASXrt4AaABAg,http://www.youtube.com/channel/UCDodv_mo1SNmLXbypjI_mvQ,@khushiiyengar1424,0,0,2023-12-26 13:54:09+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7167,Phenomenal recap of a truly rough year for the whole world.,UgyNxp7y1eBw80k_aOR4AaABAg,http://www.youtube.com/channel/UC50-3_TBPyus4Y25IM9IwAg,@lisam9233,0,1,2023-12-26 13:53:59+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7168,"SOOOOO negative. The title should read ""All the negative things that happened in 2023, in 7 minutes"".",UgzjF6VHEaOFUtQ-qGF4AaABAg,http://www.youtube.com/channel/UCYX0LredMlRsYj3vh5wXhrw,@PlayUASong4free,0,0,2023-12-26 13:53:55+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7169,I've survived 2023,UgxfV4CQKyUJMtgGw9Z4AaABAg,http://www.youtube.com/channel/UCotXOvPaSfZJWLhGRkM4gUA,@HyperHrishiHD,0,0,2023-12-26 13:53:34+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7170,Mass media operates by fixating on negative things. Most of these events are examples of that political feedback loop,UgzFnor_pPxa5mwKINZ4AaABAg,http://www.youtube.com/channel/UCrLAuUQn74Jjg8Ux017YbqQ,@ChattyCheugy,0,0,2023-12-26 13:53:30+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7171,i am still living in 2016,UgzRC5xDLcAoPEsfkfd4AaABAg,http://www.youtube.com/channel/UCJsU8MXwx71nxptqzUnLdww,@divyanshsharma3535,0,0,2023-12-26 13:53:31+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7172,great video see you next year,UgyFKKOF1nNehjnKEtl4AaABAg,http://www.youtube.com/channel/UCxSdh32vBOxxrWiQ4l8N-tQ,@AztecAmal,0,0,2023-12-26 13:53:25+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7173,Biblical prophecies. Jesus is coming,UgzFlJHyeU6OBN4I2kd4AaABAg,http://www.youtube.com/channel/UCFcCf-Vmod9mQ2nsW_AQe7A,@iammaritzatv8703,0,0,2023-12-26 13:53:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7174,its not surprising at all to  western media missing India's chandrayaan - 3  :),UgyjF4Lxo1P-gDZGOCl4AaABAg,http://www.youtube.com/channel/UCHi7yh8Re8kUfxdVxXNM8dw,@onetapzzzzz6494,0,1,2023-12-26 13:52:43+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7175,"As every year of this decade, what Greta Thunberg has said and done is the most important thing this year.",UgzgfjONc3SwNaOe7iV4AaABAg,http://www.youtube.com/channel/UCncsx309UHPkblLWAXIpmHA,@tomhools1605,0,0,2023-12-26 13:52:31+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7176,"What a time to be alive.
Hope you are all enjoying what you have right now.
Every day is precious.",UgyJJ1nACqzC2L8Eo4p4AaABAg,http://www.youtube.com/channel/UCFcq4z-k9co5csL2OzWzh8g,@SubjectiveFunny,0,2,2023-12-26 13:52:11+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7177,This is just about the US i guess.,UgzgVE51dIfMJ8dhXOd4AaABAg,http://www.youtube.com/channel/UCTSwzE5sbcEdn7O7CLRkLJQ,@lakshyajain8240,0,1,2023-12-26 13:51:50+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7178,This video is my YouTube rewind,UgyeEAhDft_uyG9JSrF4AaABAg,http://www.youtube.com/channel/UCKpxG6Ct2yKNH9jneJQH5OA,@mikanova.,0,0,2023-12-26 13:51:43+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7179,What a sh'tty year it was for the world,UgzeDV6D2fcSSUYdqsB4AaABAg,http://www.youtube.com/channel/UC1otM7U85p2hxsKF0zfy9Rw,@alexandertc688,0,0,2023-12-26 13:51:35+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7180,"Не год, а один большой пиздец",UgzVyrb_iYJqzTEU9Rx4AaABAg,http://www.youtube.com/channel/UCpsOoXMHR_Vh88C-m_Hw3Mg,@admiralgeneral1703,0,0,2023-12-26 13:51:33+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7181,"Better title: ""Anything that's relevant to the US IN 2023, in 7 minutes""",UgzQkVZSGfuA37y4ult4AaABAg,http://www.youtube.com/channel/UCz-G-Go4xUhHr0f-lgISH4w,@flikkie72,0,1,2023-12-26 13:51:30+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7182,"This is not 2023. This is '2023 in the US and the West'. Such a west-centric POV, expected better from Vox",UgzJcITX6mYrN88Jdpd4AaABAg,http://www.youtube.com/channel/UCeXAsv94GXL0djhX9LsaTyg,@qmnaushad8866,0,2,2023-12-26 13:50:34+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7183,"I had a good year altogether, but as this video has shown obviously many, MANY people never had that same luxury.

Stuff like this really makes you feel really appreciative for what you have right now, knowing that whilst we shouldn’t ignore our personal problems in our lives, there are others who have it much worse off. 

Even though I am not getting my hopes up, here is to making the most of 2024!",UgykXjVOYfmBT7gr2td4AaABAg,http://www.youtube.com/channel/UCwp2n8ATETCeStWKnoC_O0g,@ThatReallyIsNotOdd,1,32,2023-12-26 13:50:14+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2023-12-26
7184,"How did you this edit? I am sincerely asking, I want to learn",Ugz7lTw55bviYcDiGkp4AaABAg,http://www.youtube.com/channel/UCAZ-gCJdkqKZ43YNbRI4vmg,@9_kicksfooty,0,0,2023-12-26 13:49:57+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7185,They Forgot About The Flash Movie 😭😭😭,Ugyjx3h2FF40iBKVUk94AaABAg,http://www.youtube.com/channel/UCV8UdJrruy61ENGmI9s67MQ,@rotchillego7258,0,0,2023-12-26 13:49:56+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7186,"2023 is the worst
Layoffs are stablish entertainment
They want to end movie game series song better ship favor of others opinions",UgwrqnrHbwgCDYoEqKN4AaABAg,http://www.youtube.com/channel/UC_1S_oqv6d1ZbkT7vj7vYhw,@dimitrarempaqueenofhate,0,1,2023-12-26 13:49:36+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7187,"The good things are so short, that's kinda depressing lol",UgwymlkFSSRP4G3Akvl4AaABAg,http://www.youtube.com/channel/UCf-lQwMxdAToQw005kIlU6w,@vhbc,0,0,2023-12-26 13:49:12+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7188,So basically a dumpster fire,UgxvU2QmPnvP-uT_ipJ4AaABAg,http://www.youtube.com/channel/UCLirzohLhfCe-tkS-LjvyiQ,@VanHunks-tb9zo,0,0,2023-12-26 13:49:09+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7189,Didn’t even know about the Pakistani Afghan thing. Ironic that they are doing exactly to Afghans what Indians did to them during the partition.,UgxUlRpbOOXQUq_t1Z54AaABAg,http://www.youtube.com/channel/UCcXGcDHlNMcw5Mo-WOqbFiw,@Moobeus,0,0,2023-12-26 13:48:59+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7190,"2023 was the worst or the best year for some. Hopefully, 2024 will be the latter.",UgzHO_yCZypTpjyS1xB4AaABAg,http://www.youtube.com/channel/UCwIRP4hoVkys71P8SKORclA,@martnforgets,0,0,2023-12-26 13:48:49+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7191,Pathaan was like India’s “Barbenheimer” now that I think about it. But like the future of Hindi films in theatres in India were at stake! It seems so irrelevant now but a mention brought back so many memories😂,UgygVt_44lXcAIey7_94AaABAg,http://www.youtube.com/channel/UCML0_djX11HTUqiY3Vkv5Tw,@Dara_107,2,1,2023-12-26 13:48:37+00:00,sJs_64OUpEs,2,"2023, in 7 minutes",2023-12-26
7192,@vox where is ICC men's cricket world cup moments?????,UgzIYT80OydFodyuSMt4AaABAg,http://www.youtube.com/channel/UCBEvjgQ4POUb5KjCVHh70Rw,@subha2811,0,0,2023-12-26 13:48:23+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7193,Free Palestine!,UgzOHQev9-ZwuwxrpCN4AaABAg,http://www.youtube.com/channel/UC0smPySDEm-AcljlR3yKyTw,@youstolethecookie,0,0,2023-12-26 13:48:22+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7194,Да это была полная хуйня,UgzP6WMKKJTIjh3kdLl4AaABAg,http://www.youtube.com/channel/UCxGYPp4vVptjPXZLUTt1MqA,@harryputin5381,0,1,2023-12-26 13:48:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7195,What about Austin Summer was so hot?,Ugy0C-xGXyJowoUN1r54AaABAg,http://www.youtube.com/channel/UC_Wa2YkxigIXBiXPT67Xftw,@Thankyoufornotwriting,0,0,2023-12-26 13:48:21+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7196,Free Palestine 🇵🇸,UgxB1OIlBRa0YPzbxrp4AaABAg,http://www.youtube.com/channel/UCqVejlCx53JzoS9S_pzRABw,@rosary2214,0,1,2023-12-26 13:48:17+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7197,what a year 😧,UgzSAkN9qXKbxjnBPzx4AaABAg,http://www.youtube.com/channel/UCcd2vcm8_HtZf_6RDkE2lZg,@cabdalaakram1201,0,0,2023-12-26 13:48:16+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7198,So sad that 85% of what happened seemed to be negative. Shouldn't we trying to make things better?,UgyaQKKauE7_2422AGN4AaABAg,http://www.youtube.com/channel/UCmnr3Qu5cjaRneir0aTmjrQ,@adeleadeje18cheesecake,0,0,2023-12-26 13:48:15+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7199,Free Palestine 🇵🇸,Ugx9s_KiSli5Ivk6IrB4AaABAg,http://www.youtube.com/channel/UCqVejlCx53JzoS9S_pzRABw,@rosary2214,0,0,2023-12-26 13:48:08+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7200,"Every year passes by, life just get's more difficult  :(
Hope one day all these pain and sorrows turns into peace and happiness.",Ugyey0U66FXJ1IE6A0V4AaABAg,http://www.youtube.com/channel/UCtKAxCTmOK3F0M6FVo9thZA,@Abhi_98,6,38,2023-12-26 13:48:04+00:00,sJs_64OUpEs,6,"2023, in 7 minutes",2023-12-26
7201,"What's interesting is that to non Americans, 90% of that recap is irrelevant.",UgwmVHOwA992rt4Vizp4AaABAg,http://www.youtube.com/channel/UCP_xYiAKfXb29oobdthFl5g,@TomNook.,0,0,2023-12-26 13:48:04+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7202,Vox you never miss a beat! Thanks for blessing us with your content!,UgwkK8ZKyIBLoAxu2sl4AaABAg,http://www.youtube.com/channel/UC0dpmMiUgCqixYeF1aVonDg,@UnThotfulness,0,12,2023-12-26 13:48:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7203,"Thanks for forgetting Otis, the hurricane 🌀",Ugz3VC5PqOpX-r20Exd4AaABAg,http://www.youtube.com/channel/UC5P9yw4IWyBepxX5h2Xo90A,@samroy2252,0,0,2023-12-26 13:47:53+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7204,I'm bawling,UgzGeWkwBgkW8m6aXSF4AaABAg,http://www.youtube.com/channel/UCDUsIjBVJ5xMP8YTLLA0gag,@lunarasmr4486,0,0,2023-12-26 13:47:51+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7205,I'm surprised you mentioned the unfunniest memes that have ever existed but you didn't even mention gta VI,UgwMddy3npj4Qh506Rt4AaABAg,http://www.youtube.com/channel/UC_pMD5w-6yh6bInoskTkJ3Q,@ISZXJE2,0,0,2023-12-26 13:47:50+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7206,Isn’t the world looking to be in shambles and doom? What is to look forward to?,UgxX5hzDzx8hNTHsPml4AaABAg,http://www.youtube.com/channel/UC0IQH0gEFNOFK2TI55UPgmQ,@hiraviagrawal,0,0,2023-12-26 13:47:45+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7207,"We 90s born see alot event and changing world by technology, disaster, mobilization of the Internet era 😊 hope we as a one world family  ( Hindu religion idea of living ) to be full of humanity, peace ,  moral support each other and live a happy minimalist life without harming mother earth ❤",Ugxa1xthB9G4gfz-swx4AaABAg,http://www.youtube.com/channel/UCL7Fp8SVelWW_xDaDh8LCWA,@akashghogre3302,0,0,2023-12-26 13:47:46+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7208,C'est marrant cette faculté à ne faire que des vidéos récapitulatives de choses négatives en majorité,UgxqSXTRsu6ykgmyTpR4AaABAg,http://www.youtube.com/channel/UCzTw-cgug3n2SoIJwJ7HFgA,@Eyiho,0,0,2023-12-26 13:47:39+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7209,"2023 feels like we're still in a pandemic, but more into high inflation and wars.",Ugxg7di_QS1oVPgy0Yt4AaABAg,http://www.youtube.com/channel/UC6eZETwoJDBHAcL1VBg2IVA,@amaldrew3830,0,33,2023-12-26 13:47:32+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7210,"is it just me, or are the last 6 months of the year always the more chaotic ones?",UgyDRUkKnBhnbUdmTYV4AaABAg,http://www.youtube.com/channel/UCeInef1RVzqNBc4sRh8hXTA,@ProgramRe,2,4,2023-12-26 13:47:26+00:00,sJs_64OUpEs,2,"2023, in 7 minutes",2023-12-26
7211,This year was not real,UgyE55T5vSQkDSQBazJ4AaABAg,http://www.youtube.com/channel/UCm47U6ruxZ8vCCKcORMzH1g,@osheridan,0,1,2023-12-26 13:46:56+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7212,"""Wish we could turn back time
To the good old days"" - those who missed 2010s 😢",Ugx70V-KBl62OM_WybB4AaABAg,http://www.youtube.com/channel/UC6eZETwoJDBHAcL1VBg2IVA,@amaldrew3830,4,31,2023-12-26 13:46:51+00:00,sJs_64OUpEs,4,"2023, in 7 minutes",2023-12-26
7213,Never stop these yearly highlights/recaps. They are an important piece of our history as humans. 🙏🏽,UgxIH6S0ehUIZLPJkRZ4AaABAg,http://www.youtube.com/channel/UC_55-z36AOyY0hXc14TknpQ,@stiiz22,0,37,2023-12-26 13:46:44+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7214,Can’t wait to see 2024 in 7 minutes,UgyetBstaJgY5fHBDV14AaABAg,http://www.youtube.com/channel/UCw30ijc4lp5oTE98GJKoLfg,@tgldr_tugi,0,0,2023-12-26 13:46:42+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7215,"0:22 BLACKPINK 
6:38 JISOO",Ugx1ECC0jt099u7ODWl4AaABAg,http://www.youtube.com/channel/UCdJ_NmguMnY2KDgbNhMWyUA,@Victori.A1,0,1,2023-12-26 13:46:40+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7216,"Vox always makes really good yearly rewind videos. They always have some good humor, but also show the absolute worst events of the year. This video was just balanced very well, especially when it came to the many current climate crisisies and the ongoing wars. Let’s just hope for a better year in 2024! ❤️",Ugx1_yrcFnagkH1yM314AaABAg,http://www.youtube.com/channel/UCoSUYRrjQohZxMZucXMI_wg,@omni8568,0,39,2023-12-26 13:46:17+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7217,Wow,UgzbDRL5P1zf6spkqQ94AaABAg,http://www.youtube.com/channel/UCNQhwnEMZYfa7rEO_15mhIw,@United_Wings,0,0,2023-12-26 13:46:07+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7218,The year the world is already forgetting about Ukraine finally....,UgwCEz3NFlVuwROxpfZ4AaABAg,http://www.youtube.com/channel/UCfGBa9IxBvJPnR2O2QF6klw,@VS257,1,2,2023-12-26 13:45:44+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2023-12-26
7219,This looks very dystopic,UgxIQA-o4AamPvwyIv14AaABAg,http://www.youtube.com/channel/UCSZoVkBn3Fb52m1kTtinRBg,@clemente6624,0,0,2023-12-26 13:45:39+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7220,lol,Ugx4mTTrpxrxugqE-It4AaABAg,http://www.youtube.com/channel/UCUhC8at1sun6bOjvMvm0uJA,@cryptojuicer,0,0,2023-12-26 13:45:39+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7221,FREE PALESTINEEEE,Ugw0GnnxrN9L1f-Nzu54AaABAg,http://www.youtube.com/channel/UC3P1LW-83s3c01-hk00Cflg,@ismailxk13,0,1,2023-12-26 13:45:29+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7222,"""Mr Chew does Tiktok access the home wifi network?""",UgztFPhD3qtBqf5roqB4AaABAg,http://www.youtube.com/channel/UCemuqMXEdGZtdhRXtRx65HA,@fjunjian,0,0,2023-12-26 13:45:01+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7223,"What a cataclysmic year it has been, with some good moments and lots of painful ones. One thing this decade has thought me is to better prepare for the future, individually and collectively",Ugw-t4fSUOUQ-ePDrIB4AaABAg,http://www.youtube.com/channel/UCdsFX5SIUB1OcYdvO_uOb2Q,@lydian7452,0,1,2023-12-26 13:44:59+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7224,Ukraine?,Ugx5f-n1eK6ikdNtP1F4AaABAg,http://www.youtube.com/channel/UCS1cIt7gvismihPVfBd5ZSw,@dnlv.,3,1,2023-12-26 13:44:59+00:00,sJs_64OUpEs,3,"2023, in 7 minutes",2023-12-26
7225,Im quite amaze u gave visual time about a tiny state in indias manipur communal riots...,Ugy_UpLrlhvubty7-Kp4AaABAg,http://www.youtube.com/channel/UCttguPRFDFQDc6T4iKnQP6Q,@user-it6rh2tn2e,0,0,2023-12-26 13:44:57+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7226,2023,UgxeicUAhUz2QO_qf2l4AaABAg,http://www.youtube.com/channel/UC3e9tsWtxaRLEkcHQRPG0NA,@konawasomething,0,0,2023-12-26 13:44:49+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7227,This was an L of a year,UgzzhIpQVQ3jmVTEPMB4AaABAg,http://www.youtube.com/channel/UC85Yr-g3Q6VhDvDCUMJRWjw,@6lack5ushi,0,0,2023-12-26 13:44:48+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7228,Imagine watching this from another planet. What a hellscape.,UgzicXg8w1I6aSUNKLV4AaABAg,http://www.youtube.com/channel/UCFhPUAKmRGTqpz1_23iM79w,@jonathanmelancon3021,0,3,2023-12-26 13:44:44+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7229,"Interesting selection of the most remkarkable events in a happy-tragic-hopeful way of telling... What a time to be alive, shout out to the future generation with studying our era. You've got this!",UgzzGsctmCK9AXwmS1t4AaABAg,http://www.youtube.com/channel/UCmb162GddAjhoOfY5L9OgqA,@NayatSari,0,6,2023-12-26 13:44:40+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7230,The year America turned into a Banana 🍌 Republic,UgxO3fRVUyodyECWZmR4AaABAg,http://www.youtube.com/channel/UCu-MdUDurPLgNnWZoVNZP_g,@illuminahde,0,1,2023-12-26 13:44:23+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7231,"This had me in tears, what year, and what a well-made video.",UgzayMdlnNmAz18oOpp4AaABAg,http://www.youtube.com/channel/UCuKHrO4SzFR7vfClmVqVf2Q,@nightfall3070,0,20,2023-12-26 13:44:20+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7232,"Why does TikTok always get featured? It's lost its status as a driver of culture ever since everybody left after the pandemic ended. Now it's just a driver of antisemitism. How ""bOmBaStIC sIDe eYE"" and two videos from the same guy got in when a bunch of other issues are at stake--democracy, polarization, climate change, etc.--boggles the mind.",UgwIMxZpH2wkTr8yCc14AaABAg,http://www.youtube.com/channel/UCIq_kzhnEwvp5t3e4hrcRQg,@JohanSmith-eb7ub,1,3,2023-12-26 13:44:07+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2023-12-26
7233,'Glad this year is coming to an end.,UgzRuHevI4B7nhoqBlx4AaABAg,http://www.youtube.com/channel/UCqkYnKnh-f7hB5kmSOPD3NA,@KrimsonKloud,0,0,2023-12-26 13:43:43+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7234,Where was mention of the rugby World Cup tho?,UgzaSKo4NmwSjqll1fJ4AaABAg,http://www.youtube.com/channel/UCACnk8IAmm6__huiz94YuEg,@midnight.spiritx,0,0,2023-12-26 13:43:33+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7235,Im quite amaze u gave visual time about manipur violence.....,UgxGhi88mC0cA1X4eGp4AaABAg,http://www.youtube.com/channel/UCttguPRFDFQDc6T4iKnQP6Q,@user-it6rh2tn2e,0,1,2023-12-26 13:43:31+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7236,This was the longest 7 minutes of my life,Ugz8icILSwANOwY-oYB4AaABAg,http://www.youtube.com/channel/UCDIoomaueXCESKB9LhVwadQ,@Vostro-,0,0,2023-12-26 13:43:20+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7237,Gta 6?,Ugy_-DEBLUXVgEUmHsx4AaABAg,http://www.youtube.com/channel/UCHCUdKtfaJPDKWrIygQZXHg,@FaustasSiu,0,0,2023-12-26 13:43:06+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7238,Free Palestine 🇵🇸 and hope everyone has an happy 2023.,UgxueXBuVrBudy9f6eJ4AaABAg,http://www.youtube.com/channel/UCxK-kxqoUWwfn7D3vlVLxgA,@teddyfurstman1997,0,2,2023-12-26 13:42:50+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7239,This year had too much action it literally could be a movie... let's just hope 2024 will be it's happy ending 😅,UgyaE-kf4mf3x1NGaq94AaABAg,http://www.youtube.com/channel/UCNIKueWgmI1lzVUXFhcl9jA,@masmoudi5595,0,0,2023-12-26 13:42:46+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7240,Not a single mention of anything in East Asia? Despite this year being full of stories?,UgxM3oPaWeGFVHFZa3x4AaABAg,http://www.youtube.com/channel/UCQHLpSRvWWEKiCw2a9By6uw,@alezar2035,0,0,2023-12-26 13:42:32+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7241,The worst year in my life😢,UgyxAzsGBU1TJCqB3sF4AaABAg,http://www.youtube.com/channel/UC2K1XdPhXH8gK9wuPcYSKjA,@user-cb7wu5mw6t,1,1,2023-12-26 13:42:30+00:00,sJs_64OUpEs,1,"2023, in 7 minutes",2023-12-26
7242,"wow, horrible year. heres to a worse one next year!!!",UgxaBRGOKJoxw--h7Yd4AaABAg,http://www.youtube.com/channel/UCSRjg9V83IjkXg96B2yyIXg,@envyoc,0,1,2023-12-26 13:42:29+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7243,I stand with ISRAEL.,UgxFaqe1yGK1Nk1oyFl4AaABAg,http://www.youtube.com/channel/UCARQUWjJIN42XYSElZWBRdw,@MABinBarcelo,0,1,2023-12-26 13:42:27+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
7244,"Human need to unite for global goals, 2024 might be the year. Many things will change let's act for what we wish for.",Ugx1x3OXCipXNFL3IZp4AaABAg,http://www.youtube.com/channel/UCY9L8UlhAJeDGqOp6cTTHuQ,@Kaslabarak,0,0,2023-12-26 13:42:24+00:00,sJs_64OUpEs,0,"2023, in 7 minutes",2023-12-26
